Year,Month,Day,Hour,Temp,Dewtemp,Pressure,WindDir,WindSpeed,Sky,Precip1,Precip6,ID
2013,12,14,21,8,4,9764,170,70,-9999,-9999,-9999,010010-99999
2013,12,14,22,6,3,9768,160,70,-9999,-9999,-9999,010010-99999
2013,12,14,23,5,2,9774,190,40,-9999,-9999,-9999,010010-99999
2013,12,15,0,7,2,9778,190,50,8,-9999,3,010010-99999
2013,12,15,1,7,2,9773,200,20,-9999,-9999,-9999,010010-99999
2013,12,15,2,4,-2,9764,100,30,-9999,-9999,-9999,010010-99999
2013,12,15,3,7,-1,9749,90,50,-9999,-9999,-9999,010010-99999
2013,12,15,4,9,-5,9728,50,20,-9999,-9999,-9999,010010-99999
2013,12,15,5,21,-28,9707,10,60,-9999,-9999,-9999,010010-99999
2013,12,15,6,8,-2,9681,360,80,8,-9999,-9999,010010-99999
2013,12,15,7,5,-3,9651,350,120,-9999,-9999,-9999,010010-99999
2013,12,15,8,10,1,9626,350,110,-9999,-9999,-9999,010010-99999
2013,12,15,9,18,1,9608,360,70,8,-9999,-9999,010010-99999
2013,12,15,10,19,5,9596,50,10,-9999,-9999,-9999,010010-99999
2013,12,15,11,23,10,9584,60,20,-9999,-9999,-9999,010010-99999
2013,12,15,12,23,9,9577,10,30,8,-9999,20,010010-99999
2013,12,15,13,14,1,9571,160,10,-9999,-9999,-9999,010010-99999
2013,12,15,14,11,1,9569,180,10,-9999,-9999,-9999,010010-99999
2013,12,15,15,11,2,9571,250,60,8,-9999,-9999,010010-99999
2013,12,15,16,-5,-14,9575,270,180,-9999,-9999,-9999,010010-99999
2013,12,15,17,-17,-19,9599,270,190,-9999,-9999,-9999,010010-99999
2013,12,15,18,-16,-18,9620,240,130,8,-9999,-9999,010010-99999
2013,12,15,19,-14,-16,9636,240,130,-9999,-9999,-9999,010010-99999
2013,12,15,20,-13,-17,9654,230,100,-9999,-9999,-9999,010010-99999
2013,12,15,21,-14,-21,9658,250,100,-9999,-9999,-9999,010010-99999
2013,12,15,22,-12,-20,9663,220,80,-9999,-9999,-9999,010010-99999
2013,12,15,23,-15,-26,9656,220,70,-9999,-9999,-9999,010010-99999
2013,12,16,0,-18,-27,9654,220,40,6,-9999,0,010010-99999
2013,12,16,1,-21,-33,9647,250,40,-9999,-9999,-9999,010010-99999
2013,12,16,2,-24,-36,9644,220,50,-9999,-9999,-9999,010010-99999
2013,12,16,3,-31,-39,9637,260,70,-9999,-9999,-9999,010010-99999
2013,12,16,4,-33,-40,9627,290,120,-9999,-9999,-9999,010010-99999
2013,12,16,5,-33,-42,9633,260,40,-9999,-9999,-9999,010010-99999
2013,12,16,6,-35,-50,9633,300,80,8,-9999,-9999,010010-99999
2013,12,16,7,-35,-57,9637,290,70,-9999,-9999,-9999,010010-99999
2013,12,16,8,-32,-60,9639,290,100,-9999,-9999,-9999,010010-99999
2013,12,16,9,-28,-63,9645,300,130,5,-9999,-9999,010010-99999
2013,12,16,10,-22,-51,9657,260,90,-9999,-9999,-9999,010010-99999
2013,12,16,11,-19,-47,9665,250,100,-9999,-9999,-9999,010010-99999
2013,12,16,12,-17,-43,9677,260,100,7,-9999,0,010010-99999
2013,12,16,13,-15,-47,9690,260,80,-9999,-9999,-9999,010010-99999
2013,12,16,14,-17,-52,9702,270,80,-9999,-9999,-9999,010010-99999
2013,12,16,15,-19,-55,9712,270,100,6,-9999,-9999,010010-99999
2013,12,16,16,-19,-54,9721,260,70,-9999,-9999,-9999,010010-99999
2013,12,16,17,-24,-56,9732,270,80,-9999,-9999,-9999,010010-99999
2013,12,16,18,-27,-57,9738,270,100,7,-9999,-9999,010010-99999
2013,12,16,19,-32,-61,9753,250,70,-9999,-9999,-9999,010010-99999
2013,12,16,20,-29,-55,9765,150,20,-9999,-9999,-9999,010010-99999
2013,12,16,21,-29,-58,9772,250,30,-9999,-9999,-9999,010010-99999
2013,12,16,22,-31,-58,9775,250,20,-9999,-9999,-9999,010010-99999
2013,12,16,23,-31,-56,9779,230,30,-9999,-9999,-9999,010010-99999
2013,12,17,0,-31,-51,9785,200,50,7,-9999,0,010010-99999
2013,12,17,1,-30,-49,9788,180,50,-9999,-9999,-9999,010010-99999
2013,12,17,2,-29,-50,9793,200,50,-9999,-9999,-9999,010010-99999
2013,12,17,3,-28,-50,9796,170,50,-9999,-9999,-9999,010010-99999
2013,12,17,4,-27,-51,9796,190,30,-9999,-9999,-9999,010010-99999
2013,12,17,5,-27,-50,9797,170,30,-9999,-9999,-9999,010010-99999
2013,12,17,6,-29,-54,9801,210,20,7,-9999,-9999,010010-99999
2013,12,17,7,-27,-51,9805,140,20,-9999,-9999,-9999,010010-99999
2013,12,17,8,-28,-53,9809,230,10,-9999,-9999,-9999,010010-99999
2013,12,17,9,-38,-61,9814,300,10,5,-9999,-9999,010010-99999
2013,12,17,10,-39,-60,9818,350,10,-9999,-9999,-9999,010010-99999
2013,12,17,11,-38,-58,9823,270,10,-9999,-9999,-9999,010010-99999
2013,12,17,12,-46,-65,9830,280,20,5,-9999,0,010010-99999
2013,12,17,13,-39,-58,9837,280,20,-9999,-9999,-9999,010010-99999
2013,12,17,14,-32,-52,9838,260,20,-9999,-9999,-9999,010010-99999
2013,12,17,15,-26,-47,9842,220,40,7,-9999,-9999,010010-99999
2013,12,17,16,-26,-49,9848,230,30,-9999,-9999,-9999,010010-99999
2013,12,17,17,-26,-49,9853,220,30,-9999,-9999,-9999,010010-99999
2013,12,17,18,-17,-40,9857,170,50,7,-9999,-9999,010010-99999
2013,12,17,19,-13,-36,9859,150,50,-9999,-9999,-9999,010010-99999
2013,12,17,20,-12,-31,9862,140,40,-9999,-9999,-9999,010010-99999
2013,12,17,21,-11,-28,9861,110,60,-9999,-9999,-9999,010010-99999
2013,12,17,22,-9,-18,9858,110,60,-9999,-9999,-9999,010010-99999
2013,12,17,23,-1,-8,9853,130,60,-9999,-9999,-9999,010010-99999
2013,12,18,0,0,-7,9851,130,60,6,-9999,1,010010-99999
2013,12,18,1,1,-10,9846,110,50,-9999,-9999,-9999,010010-99999
2013,12,18,2,3,-8,9835,120,60,-9999,-9999,-9999,010010-99999
2013,12,18,3,5,-10,9821,100,90,-9999,-9999,-9999,010010-99999
2013,12,18,4,10,-9,9805,90,90,-9999,-9999,-9999,010010-99999
2013,12,18,5,10,-1,9786,100,90,-9999,-9999,-9999,010010-99999
2013,12,18,6,15,9,9763,100,110,8,-9999,-9999,010010-99999
2013,12,18,7,18,13,9748,110,110,-9999,-9999,-9999,010010-99999
2013,12,18,8,24,19,9734,120,120,-9999,-9999,-9999,010010-99999
2013,12,18,9,22,14,9723,140,120,8,-9999,-9999,010010-99999
2013,12,18,10,21,16,9716,140,100,-9999,-9999,-9999,010010-99999
2013,12,18,11,21,15,9709,150,100,-9999,-9999,-9999,010010-99999
2013,12,18,12,22,17,9701,130,90,8,-9999,50,010010-99999
2013,12,18,13,22,16,9691,130,90,-9999,-9999,-9999,010010-99999
2013,12,18,14,21,16,9681,120,70,-9999,-9999,-9999,010010-99999
2013,12,18,15,21,16,9670,120,60,8,-9999,-9999,010010-99999
2013,12,18,16,21,17,9658,110,80,-9999,-9999,-9999,010010-99999
2013,12,18,17,21,15,9658,160,110,-9999,-9999,-9999,010010-99999
2013,12,18,18,20,4,9672,170,130,8,-9999,-9999,010010-99999
2013,12,18,19,19,3,9685,170,170,-9999,-9999,-9999,010010-99999
2013,12,18,20,13,4,9709,170,140,-9999,-9999,-9999,010010-99999
2013,12,18,21,16,2,9729,170,140,-9999,-9999,-9999,010010-99999
2013,12,18,22,16,0,9744,170,130,-9999,-9999,-9999,010010-99999
2013,12,18,23,14,-2,9758,170,100,-9999,-9999,-9999,010010-99999
2013,12,19,0,15,-2,9770,170,100,7,-9999,1,010010-99999
2013,12,19,1,14,-2,9780,170,110,-9999,-9999,-9999,010010-99999
2013,12,19,2,11,-2,9789,180,90,-9999,-9999,-9999,010010-99999
2013,12,19,3,7,-3,9800,190,60,-9999,-9999,-9999,010010-99999
2013,12,19,4,6,-2,9808,200,40,-9999,-9999,-9999,010010-99999
2013,12,19,5,4,-4,9814,160,30,-9999,-9999,-9999,010010-99999
2013,12,19,6,7,0,9816,150,20,7,-9999,-9999,010010-99999
2013,12,19,7,7,0,9818,160,20,-9999,-9999,-9999,010010-99999
2013,12,19,8,15,8,9812,90,40,-9999,-9999,-9999,010010-99999
2013,12,19,9,23,16,9808,80,70,8,-9999,-9999,010010-99999
2013,12,19,10,27,21,9803,80,70,-9999,-9999,-9999,010010-99999
2013,12,19,11,26,21,9799,90,80,-9999,-9999,-9999,010010-99999
2013,12,19,12,24,18,9799,130,60,8,-9999,40,010010-99999
2013,12,19,13,24,18,9793,110,60,-9999,-9999,-9999,010010-99999
2013,12,19,14,26,19,9791,100,90,-9999,-9999,-9999,010010-99999
2013,12,19,15,27,18,9788,90,100,8,-9999,-9999,010010-99999
2013,12,19,16,26,14,9788,90,100,-9999,-9999,-9999,010010-99999
2013,12,19,17,26,13,9788,90,100,-9999,-9999,-9999,010010-99999
2013,12,19,18,25,13,9793,90,90,8,-9999,-9999,010010-99999
2013,12,19,19,21,10,9795,90,70,-9999,-9999,-9999,010010-99999
2013,12,19,20,22,12,9802,90,70,-9999,-9999,-9999,010010-99999
2013,12,19,21,22,13,9806,110,60,-9999,-9999,-9999,010010-99999
2013,12,19,22,21,13,9809,110,50,-9999,-9999,-9999,010010-99999
2013,12,19,23,19,11,9815,90,40,-9999,-9999,-9999,010010-99999
2013,12,20,0,23,16,9821,90,70,8,-9999,0,010010-99999
2013,12,20,1,24,18,9824,90,80,-9999,-9999,-9999,010010-99999
2013,12,20,2,23,17,9830,100,70,-9999,-9999,-9999,010010-99999
2013,12,20,3,27,20,9833,100,70,-9999,-9999,-9999,010010-99999
2013,12,20,4,24,16,9835,100,70,-9999,-9999,-9999,010010-99999
2013,12,20,5,24,15,9840,90,70,-9999,-9999,-9999,010010-99999
2013,12,20,6,25,16,9843,100,80,4,-9999,-9999,010010-99999
2013,12,20,7,22,13,9847,90,70,-9999,-9999,-9999,010010-99999
2013,12,20,8,21,12,9852,90,50,-9999,-9999,-9999,010010-99999
2013,12,20,9,21,13,9856,100,60,1,-9999,-9999,010010-99999
2013,12,20,10,19,11,9858,90,50,-9999,-9999,-9999,010010-99999
2013,12,20,11,18,9,9859,90,40,-9999,-9999,-9999,010010-99999
2013,12,20,12,20,11,9860,100,60,2,-9999,0,010010-99999
2013,12,20,13,20,11,9859,90,60,-9999,-9999,-9999,010010-99999
2013,12,20,14,18,9,9859,80,30,-9999,-9999,-9999,010010-99999
2013,12,20,15,12,3,9864,110,20,3,-9999,-9999,010010-99999
2013,12,20,16,17,8,9861,90,50,-9999,-9999,-9999,010010-99999
2013,12,20,17,20,10,9859,80,50,-9999,-9999,-9999,010010-99999
2013,12,20,18,18,7,9857,90,50,4,-9999,-9999,010010-99999
2013,12,20,19,17,6,9857,80,40,-9999,-9999,-9999,010010-99999
2013,12,20,20,16,6,9859,100,60,-9999,-9999,-9999,010010-99999
2013,12,20,21,11,2,9858,100,40,-9999,-9999,-9999,010010-99999
2013,12,20,22,13,4,9858,100,50,-9999,-9999,-9999,010010-99999
2013,12,20,23,13,1,9858,110,70,-9999,-9999,-9999,010010-99999
2013,12,21,0,7,-5,9864,130,40,2,-9999,2,010010-99999
2013,12,21,1,4,-7,9866,110,30,-9999,-9999,-9999,010010-99999
2013,12,21,2,8,-12,9862,90,50,-9999,-9999,-9999,010010-99999
2013,12,21,3,10,-12,9859,90,50,-9999,-9999,-9999,010010-99999
2013,12,21,4,13,-14,9853,80,50,-9999,-9999,-9999,010010-99999
2013,12,21,5,14,-11,9848,70,50,-9999,-9999,-9999,010010-99999
2013,12,21,6,14,-8,9841,80,70,2,-9999,-9999,010010-99999
2013,12,21,7,14,-6,9838,90,60,-9999,-9999,-9999,010010-99999
2013,12,21,8,17,-2,9838,80,70,-9999,-9999,-9999,010010-99999
2013,12,21,9,18,-1,9836,70,70,2,-9999,-9999,010010-99999
2013,12,21,10,17,-1,9832,60,70,-9999,-9999,-9999,010010-99999
2013,12,21,11,19,-5,9829,70,80,-9999,-9999,-9999,010010-99999
2013,12,21,12,20,-8,9824,70,80,3,-9999,0,010010-99999
2013,12,21,13,22,-15,9818,70,80,-9999,-9999,-9999,010010-99999
2013,12,21,14,25,-15,9813,60,80,-9999,-9999,-9999,010010-99999
2013,12,21,15,25,-9,9805,60,80,5,-9999,-9999,010010-99999
2013,12,21,16,28,-6,9798,70,100,-9999,-9999,-9999,010010-99999
2013,12,21,17,27,-7,9796,70,90,-9999,-9999,-9999,010010-99999
2013,12,21,18,23,2,9791,70,100,8,-9999,-9999,010010-99999
2013,12,21,19,24,5,9788,70,110,-9999,-9999,-9999,010010-99999
2013,12,21,20,24,12,9784,80,130,-9999,-9999,-9999,010010-99999
2013,12,21,21,22,11,9785,70,120,-9999,-9999,-9999,010010-99999
2013,12,21,22,25,14,9785,80,120,-9999,-9999,-9999,010010-99999
2013,12,21,23,27,15,9784,80,110,-9999,-9999,-9999,010010-99999
2013,12,22,0,27,12,9782,80,110,6,-9999,20,010010-99999
2013,12,22,1,28,14,9784,80,110,-9999,-9999,-9999,010010-99999
2013,12,22,2,27,10,9785,80,110,-9999,-9999,-9999,010010-99999
2013,12,22,3,29,13,9784,70,100,-9999,-9999,-9999,010010-99999
2013,12,22,4,29,9,9783,80,110,-9999,-9999,-9999,010010-99999
2013,12,22,5,28,10,9785,80,100,-9999,-9999,-9999,010010-99999
2013,12,22,6,28,10,9784,70,100,5,-9999,-9999,010010-99999
2013,12,22,7,26,9,9784,70,100,-9999,-9999,-9999,010010-99999
2013,12,22,8,22,7,9789,70,100,-9999,-9999,-9999,010010-99999
2013,12,22,9,19,8,9791,70,110,8,-9999,-9999,010010-99999
2013,12,22,10,18,7,9795,70,110,-9999,-9999,-9999,010010-99999
2013,12,22,11,28,7,9795,70,110,-9999,-9999,-9999,010010-99999
2013,12,22,12,32,12,9798,70,120,7,-9999,10,010010-99999
2013,12,22,13,31,10,9797,70,110,-9999,-9999,-9999,010010-99999
2013,12,22,14,31,8,9800,70,100,-9999,-9999,-9999,010010-99999
2013,12,22,15,32,7,9799,70,130,4,-9999,-9999,010010-99999
2013,12,22,16,32,6,9803,70,120,-9999,-9999,-9999,010010-99999
2013,12,22,17,32,4,9803,70,130,-9999,-9999,-9999,010010-99999
2013,12,22,18,28,6,9804,70,120,6,-9999,-9999,010010-99999
2013,12,22,19,29,8,9811,70,130,-9999,-9999,-9999,010010-99999
2013,12,22,20,25,8,9813,70,150,-9999,-9999,-9999,010010-99999
2013,12,22,21,19,5,9819,70,140,-9999,-9999,-9999,010010-99999
2013,12,22,22,19,2,9821,70,150,-9999,-9999,-9999,010010-99999
2013,12,22,23,19,-1,9826,60,130,-9999,-9999,-9999,010010-99999
2013,12,23,0,17,-3,9826,60,120,6,-9999,4,010010-99999
2013,12,23,1,18,-3,9828,60,120,-9999,-9999,-9999,010010-99999
2013,12,23,2,18,-4,9828,60,120,-9999,-9999,-9999,010010-99999
2013,12,23,3,17,-5,9832,50,130,-9999,-9999,-9999,010010-99999
2013,12,23,4,17,-9,9832,50,110,-9999,-9999,-9999,010010-99999
2013,12,23,5,13,-14,9836,50,130,-9999,-9999,-9999,010010-99999
2013,12,23,6,7,-13,9840,60,140,8,-9999,-9999,010010-99999
2013,12,23,7,7,-22,9844,50,100,-9999,-9999,-9999,010010-99999
2013,12,23,8,3,-28,9846,10,80,-9999,-9999,-9999,010010-99999
2013,12,23,9,-2,-33,9851,10,90,7,-9999,-9999,010010-99999
2013,12,23,10,2,-47,9854,360,110,-9999,-9999,-9999,010010-99999
2013,12,23,11,-9,-38,9855,360,110,-9999,-9999,-9999,010010-99999
2013,12,23,12,-12,-38,9854,350,130,7,-9999,1,010010-99999
2013,12,23,13,-15,-44,9855,360,130,-9999,-9999,-9999,010010-99999
2013,12,23,14,-20,-48,9849,10,160,-9999,-9999,-9999,010010-99999
2013,12,23,15,-22,-66,9846,10,190,5,-9999,-9999,010010-99999
2013,12,23,16,-20,-58,9845,10,190,-9999,-9999,-9999,010010-99999
2013,12,23,17,-17,-44,9841,10,150,-9999,-9999,-9999,010010-99999
2013,12,23,18,-14,-46,9838,10,170,4,-9999,-9999,010010-99999
2013,12,23,19,-15,-46,9836,10,150,-9999,-9999,-9999,010010-99999
2013,12,23,20,-16,-57,9836,360,130,-9999,-9999,-9999,010010-99999
2013,12,23,21,-14,-43,9832,360,120,-9999,-9999,-9999,010010-99999
2013,12,23,22,-12,-47,9829,350,110,-9999,-9999,-9999,010010-99999
2013,12,23,23,-12,-35,9828,350,100,-9999,-9999,-9999,010010-99999
2013,12,24,0,-14,-42,9825,340,90,2,-9999,0,010010-99999
2013,12,24,1,-15,-47,9820,340,110,-9999,-9999,-9999,010010-99999
2013,12,24,2,-14,-37,9817,340,100,-9999,-9999,-9999,010010-99999
2013,12,24,3,-14,-56,9811,340,100,-9999,-9999,-9999,010010-99999
2013,12,24,4,-17,-56,9807,330,100,-9999,-9999,-9999,010010-99999
2013,12,24,5,-19,-51,9806,330,100,-9999,-9999,-9999,010010-99999
2013,12,24,6,-20,-51,9805,340,80,-9999,-9999,-9999,010010-99999
2013,12,24,7,-20,-51,9809,360,60,-9999,-9999,-9999,010010-99999
2013,12,24,8,-21,-50,9803,330,110,-9999,-9999,-9999,010010-99999
2013,12,24,9,-22,-47,9807,340,90,1,-9999,-9999,010010-99999
2013,12,24,10,-20,-43,9802,340,120,-9999,-9999,-9999,010010-99999
2013,12,24,11,-22,-35,9795,340,130,-9999,-9999,-9999,010010-99999
2013,12,24,12,-21,-32,9791,330,140,3,-9999,0,010010-99999
2013,12,24,13,-13,-22,9784,320,130,-9999,-9999,-9999,010010-99999
2013,12,24,14,0,-14,9779,320,80,-9999,-9999,-9999,010010-99999
2013,12,24,15,16,-7,9779,60,30,6,-9999,-9999,010010-99999
2013,12,24,16,12,-14,9776,310,60,-9999,-9999,-9999,010010-99999
2013,12,24,17,7,-4,9772,350,100,-9999,-9999,-9999,010010-99999
2013,12,24,18,8,-3,9767,350,90,7,-9999,-9999,010010-99999
2013,12,24,19,16,1,9770,80,90,-9999,-9999,-9999,010010-99999
2013,12,24,20,14,-1,9770,70,70,-9999,-9999,-9999,010010-99999
2013,12,24,21,15,0,9769,360,90,-9999,-9999,-9999,010010-99999
2013,12,24,22,12,-2,9763,360,90,-9999,-9999,-9999,010010-99999
2013,12,24,23,14,-2,9762,350,100,-9999,-9999,-9999,010010-99999
2013,12,25,0,31,-5,9763,60,100,4,-9999,0,010010-99999
2013,12,25,1,26,-6,9765,30,80,-9999,-9999,-9999,010010-99999
2013,12,25,2,17,-2,9768,10,120,-9999,-9999,-9999,010010-99999
2013,12,25,3,14,-2,9770,20,90,-9999,-9999,-9999,010010-99999
2013,12,25,4,18,-17,9764,10,130,-9999,-9999,-9999,010010-99999
2013,12,25,5,8,-10,9766,10,160,-9999,-9999,-9999,010010-99999
2013,12,25,6,7,-11,9767,10,180,5,-9999,-9999,010010-99999
2013,12,25,7,6,-10,9773,10,190,-9999,-9999,-9999,010010-99999
2013,12,25,8,0,-9,9772,10,200,-9999,-9999,-9999,010010-99999
2013,12,25,10,4,-8,9792,10,140,-9999,-9999,-9999,010010-99999
2013,12,25,11,3,-9,9791,40,110,-9999,-9999,-9999,010010-99999
2013,12,25,12,3,-10,9792,30,120,8,-9999,0,010010-99999
2013,12,25,13,2,-10,9789,20,120,-9999,-9999,-9999,010010-99999
2013,12,25,14,2,-8,9787,20,130,-9999,-9999,-9999,010010-99999
2013,12,25,15,4,-6,9784,20,150,8,-9999,-9999,010010-99999
2013,12,25,16,2,-6,9784,20,130,-9999,-9999,-9999,010010-99999
2013,12,25,17,2,-7,9784,10,110,-9999,-9999,-9999,010010-99999
2013,12,25,19,1,-11,9782,10,150,-9999,-9999,-9999,010010-99999
2013,12,25,20,0,-11,9781,10,160,-9999,-9999,-9999,010010-99999
2013,12,25,21,1,-13,9781,10,160,-9999,-9999,-9999,010010-99999
2013,12,25,22,1,-16,9780,10,170,-9999,-9999,-9999,010010-99999
2013,12,25,23,-3,-17,9780,20,150,-9999,-9999,-9999,010010-99999
2013,12,26,0,-3,-21,9775,10,200,8,-9999,1,010010-99999
2013,12,26,1,-11,-22,9769,360,170,-9999,-9999,-9999,010010-99999
2013,12,26,2,-13,-20,9762,360,190,-9999,-9999,-9999,010010-99999
2013,12,26,3,-11,-28,9752,360,220,-9999,-9999,-9999,010010-99999
2013,12,26,4,-7,-25,9744,350,200,-9999,-9999,-9999,010010-99999
2013,12,26,5,-9,-21,9734,350,200,-9999,-9999,-9999,010010-99999
2013,12,26,7,-5,-12,9731,350,160,-9999,-9999,-9999,010010-99999
2013,12,26,8,0,-7,9732,340,140,-9999,-9999,-9999,010010-99999
2013,12,26,9,3,-6,9732,350,130,7,-9999,-9999,010010-99999
2013,12,26,10,3,-5,9734,350,140,-9999,-9999,-9999,010010-99999
2013,12,26,11,2,-4,9738,340,130,-9999,-9999,-9999,010010-99999
2013,12,26,13,12,3,9744,330,90,-9999,-9999,-9999,010010-99999
2013,12,26,14,15,-4,9752,30,30,-9999,-9999,-9999,010010-99999
2013,12,26,15,11,-2,9761,350,10,8,-9999,-9999,010010-99999
2013,12,26,16,16,7,9768,90,30,-9999,-9999,-9999,010010-99999
2013,12,26,17,19,11,9776,60,30,-9999,-9999,-9999,010010-99999
2013,12,26,18,25,18,9786,80,60,8,-9999,-9999,010010-99999
2013,12,26,19,28,18,9796,90,80,-9999,-9999,-9999,010010-99999
2013,12,26,20,29,17,9805,90,80,-9999,-9999,-9999,010010-99999
2013,12,26,21,28,15,9819,60,70,-9999,-9999,-9999,010010-99999
2013,12,26,22,25,8,9824,70,100,-9999,-9999,-9999,010010-99999
2013,12,26,23,18,4,9832,80,90,-9999,-9999,-9999,010010-99999
2013,12,27,0,15,-4,9841,70,90,8,-9999,-1,010010-99999
2013,12,27,1,12,-12,9847,80,90,-9999,-9999,-9999,010010-99999
2013,12,27,2,17,-20,9837,80,160,-9999,-9999,-9999,010010-99999
2013,12,27,3,11,-23,9856,350,70,-9999,-9999,-9999,010010-99999
2013,12,27,4,9,-30,9864,100,60,-9999,-9999,-9999,010010-99999
2013,12,27,5,5,-37,9870,120,70,-9999,-9999,-9999,010010-99999
2013,12,27,6,1,-37,9868,130,70,7,-9999,-9999,010010-99999
2013,12,27,7,0,-33,9873,330,80,-9999,-9999,-9999,010010-99999
2013,12,27,8,-2,-28,9873,340,130,-9999,-9999,-9999,010010-99999
2013,12,27,9,-2,-39,9888,110,80,4,-9999,-9999,010010-99999
2013,12,27,10,-4,-28,9886,350,120,-9999,-9999,-9999,010010-99999
2013,12,27,11,-1,-38,9901,30,60,-9999,-9999,-9999,010010-99999
2013,12,27,12,-4,-28,9893,360,120,7,-9999,-1,010010-99999
2013,12,27,13,-4,-26,9903,20,140,-9999,-9999,-9999,010010-99999
2013,12,27,14,-6,-25,9894,360,130,-9999,-9999,-9999,010010-99999
2013,12,27,15,-6,-24,9900,10,110,6,-9999,-9999,010010-99999
2013,12,27,16,-6,-24,9900,10,150,-9999,-9999,-9999,010010-99999
2013,12,27,17,-7,-22,9901,10,150,-9999,-9999,-9999,010010-99999
2013,12,27,18,-7,-17,9901,10,130,8,-9999,-9999,010010-99999
2013,12,27,19,-7,-17,9898,10,160,-9999,-9999,-9999,010010-99999
2013,12,27,20,-8,-16,9899,10,140,-9999,-9999,-9999,010010-99999
2013,12,27,21,-5,-14,9903,10,140,-9999,-9999,-9999,010010-99999
2013,12,27,22,-4,-17,9904,10,130,-9999,-9999,-9999,010010-99999
2013,12,27,23,-3,-17,9903,10,150,-9999,-9999,-9999,010010-99999
2013,12,28,0,-3,-19,9902,10,140,8,-9999,10,010010-99999
2013,12,28,1,-4,-21,9906,20,130,-9999,-9999,-9999,010010-99999
2013,12,28,2,-5,-22,9901,20,130,-9999,-9999,-9999,010010-99999
2013,12,28,3,-7,-28,9896,360,170,-9999,-9999,-9999,010010-99999
2013,12,28,4,-8,-31,9903,360,160,-9999,-9999,-9999,010010-99999
2013,12,28,5,-9,-35,9898,360,170,-9999,-9999,-9999,010010-99999
2013,12,28,6,-9,-36,9896,360,180,8,-9999,-9999,010010-99999
2013,12,28,7,-10,-39,9900,360,160,-9999,-9999,-9999,010010-99999
2013,12,28,8,-16,-35,9901,360,130,-9999,-9999,-9999,010010-99999
2013,12,28,9,-19,-33,9906,10,130,8,-9999,-9999,010010-99999
2013,12,28,10,-20,-33,9911,350,120,-9999,-9999,-9999,010010-99999
2013,12,28,11,-20,-28,9905,350,140,-9999,-9999,-9999,010010-99999
2013,12,28,13,-17,-21,9892,350,180,-9999,-9999,-9999,010010-99999
2013,12,28,14,-16,-26,9901,360,220,-9999,-9999,-9999,010010-99999
2013,12,28,15,-17,-33,9908,360,200,8,-9999,-9999,010010-99999
2013,12,28,16,-18,-31,9912,360,160,-9999,-9999,-9999,010010-99999
2013,12,28,17,-21,-35,9910,350,180,-9999,-9999,-9999,010010-99999
2013,12,28,18,-22,-38,9913,350,180,8,-9999,-9999,010010-99999
2013,12,28,19,-23,-38,9921,350,160,-9999,-9999,-9999,010010-99999
2013,12,28,20,-23,-39,9922,340,160,-9999,-9999,-9999,010010-99999
2013,12,28,21,-22,-32,9930,340,150,-9999,-9999,-9999,010010-99999
2013,12,28,22,-17,-24,9930,340,170,-9999,-9999,-9999,010010-99999
2013,12,28,23,-12,-21,9929,340,160,-9999,-9999,-9999,010010-99999
2013,12,29,0,-11,-21,9935,350,150,8,-9999,40,010010-99999
2013,12,29,1,-12,-22,9938,340,140,-9999,-9999,-9999,010010-99999
2013,12,29,2,-19,-28,9943,340,170,-9999,-9999,-9999,010010-99999
2013,12,29,3,-24,-30,9953,340,130,-9999,-9999,-9999,010010-99999
2013,12,29,4,-24,-33,9952,340,170,-9999,-9999,-9999,010010-99999
2013,12,29,5,-27,-38,9956,340,170,-9999,-9999,-9999,010010-99999
2013,12,29,7,-27,-35,9949,330,190,-9999,-9999,-9999,010010-99999
2013,12,29,8,-23,-31,9953,320,160,-9999,-9999,-9999,010010-99999
2013,12,29,9,-18,-26,9953,310,170,5,-9999,-9999,010010-99999
2013,12,29,10,-12,-20,9955,310,160,-9999,-9999,-9999,010010-99999
2013,12,29,11,1,-16,9960,310,130,-9999,-9999,-9999,010010-99999
2013,12,29,12,10,-12,9974,330,30,7,-9999,5,010010-99999
2013,12,29,13,2,-15,9979,210,10,-9999,-9999,-9999,010010-99999
2013,12,29,14,6,-6,9986,210,10,-9999,-9999,-9999,010010-99999
2013,12,29,15,7,-6,9989,50,20,6,-9999,-9999,010010-99999
2013,12,29,16,8,-5,9992,60,50,-9999,-9999,-9999,010010-99999
2013,12,29,17,7,-4,9997,80,60,-9999,-9999,-9999,010010-99999
2013,12,29,18,7,-3,10001,60,60,8,-9999,-9999,010010-99999
2013,12,29,19,9,-2,10006,90,50,-9999,-9999,-9999,010010-99999
2013,12,29,20,10,-4,10009,70,70,-9999,-9999,-9999,010010-99999
2013,12,29,21,10,-4,10015,80,70,-9999,-9999,-9999,010010-99999
2013,12,29,22,9,-3,10017,80,70,-9999,-9999,-9999,010010-99999
2013,12,29,23,8,-3,10023,70,80,-9999,-9999,-9999,010010-99999
2013,12,30,0,9,-4,10026,80,80,8,-9999,0,010010-99999
2013,12,30,1,10,-4,10028,80,70,-9999,-9999,-9999,010010-99999
2013,12,30,2,9,-5,10030,80,80,-9999,-9999,-9999,010010-99999
2013,12,30,3,9,-4,10034,80,80,-9999,-9999,-9999,010010-99999
2013,12,30,4,9,-5,10038,80,90,-9999,-9999,-9999,010010-99999
